airline,flightId,scheduleDateTime,estimatedDateTime,airport,chkinrange,gatenumber,codeshare,masterflightid,remark,airportCode,terminalid,target_airport_code
아시아나항공,OZ9875,202609280920,202609280920,오키나와,A B C D,,Slave,KE2147,,OKA,P03,OKA
진에어,LJ341,202609280945,202609280945,오키나와,E21-F17,,Master,,,OKA,P03,OKA
대한항공,KE5745,202609280945,202609280945,오키나와,E21-F17,,Slave,LJ341,,OKA,P03,OKA
트리니티항공,TW281,202609281100,202609281100,오키나와,A01-C34,,Master,,,OKA,P02,OKA
이스타항공,ZE631,202609281130,202609281130,오키나와,F22-G13,,Master,,,OKA,P02,OKA
제주항공,7C1801,202609281315,202609281315,오키나와,L13-L36,,Master,,,OKA,P02,OKA
아시아나항공,OZ172,202609281445,202609281445,오키나와,G17-J40,,Master,,,OKA,P03,OKA
대한항공,KE5489,202609281445,202609281445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
전일본공수,NH6994,202609281445,202609281445,오키나와,G17-J40,,Slave,OZ172,,OKA,P03,OKA
제주항공,7C1281,202609220730,202609220727,나고야,L13-L36,127,Master,,출발,NGO,P02,NGO
진에어,LJ345,202609220730,202609220742,나고야,E21-F17,242,Master,,출발,NGO,P03,NGO
대한항공,KE5079,202609220730,202609220742,나고야,E21-F17,242,Slave,LJ345,출발,NGO,P03,NGO
아시아나항공,OZ122,202609220910,202609220925,나고야,G17-J40,281,Master,,출발,NGO,P03,NGO
에티하드 항공,EY8457,202609220910,202609220925,나고야,G17-J40,281,Slave,OZ122,출발,NGO,P03,NGO
전일본공수,NH6964,202609220910,202609220925,나고야,G17-J40,281,Slave,OZ122,출발,NGO,P03,NGO
대한항공,KE5725,202609220910,202609220925,나고야,G17-J40,281,Slave,OZ122,출발,NGO,P03,NGO
제주항공,7C1201,202609220930,202609220932,나고야,L13-L36,33,Master,,출발,NGO,P01,NGO
대한항공,KE741,202609221035,202609221048,나고야,A B C D,243,Master,,출발,NGO,P03,NGO
델타항공,DL7791,202609221035,202609221048,나고야,A B C D,243,Slave,KE741,출발,NGO,P03,NGO
일본항공,JL5216,202609221035,202609221048,나고야,A B C D,243,Slave,KE741,출발,NGO,P03,NGO
KLM네덜란드항공,KL4251,202609221035,202609221048,나고야,A B C D,243,Slave,KE741,출발,NGO,P03,NGO
몽골항공,OM6715,202609221035,202609221048,나고야,A B C D,243,Slave,KE741,출발,NGO,P03,NGO
아시아나항공,OZ9863,202609221035,202609221048,나고야,A B C D,243,Slave,KE741,출발,NGO,P03,NGO
제주항공,7C1203,202609221505,202609221505,나고야,L13-L36,112,Master,,,NGO,P02,NGO
진에어,LJ347,202609221605,202609221605,나고야,E21-F17,213,Master,,,NGO,P03,NGO
대한항공,KE5081,202609221605,202609221605,나고야,E21-F17,213,Slave,LJ347,,NGO,P03,NGO
아시아나항공,OZ124,202609221610,202609221610,나고야,G17-J34,264,Master,,,NGO,P03,NGO
에티하드 항공,EY8471,202609221610,202609221610,나고야,G17-J34,264,Slave,OZ124,,NGO,P03,NGO
전일본공수,NH6966,202609221610,202609221610,나고야,G17-J34,264,Slave,OZ124,,NGO,P03,NGO
터키항공,TK8092,202609221610,202609221610,나고야,G17-J34,264,Slave,OZ124,,NGO,P03,NGO
대한항공,KE5503,202609221610,202609221610,나고야,G17-J34,264,Slave,OZ124,,NGO,P03,NGO
대한항공,KE743,202609221900,202609221900,나고야,A B C D,251,Master,,,NGO,P03,NGO
델타항공,DL7793,202609221900,202609221900,나고야,A B C D,251,Slave,KE743,,NGO,P03,NGO
몽골항공,OM6717,202609221900,202609221900,나고야,A B C D,251,Slave,KE743,,NGO,P03,NGO
일본항공,JL5218,202609221900,202609221900,나고야,A B C D,251,Slave,KE743,,NGO,P03,NGO
버진 애틀랜틱 항공,VS5507,202609221900,202609221900,나고야,A B C D,251,Slave,KE743,,NGO,P03,NGO
에어 프랑스,AF7907,202609221900,202609221900,나고야,A B C D,251,Slave,KE743,,NGO,P03,NGO
KLM네덜란드항공,KL9848,202609221900,202609221900,나고야,A B C D,251,Slave,KE743,,NGO,P03,NGO
아시아나항공,OZ9865,202609221900,202609221900,나고야,A B C D,251,Slave,KE743,,NGO,P03,NGO
진에어,LJ345,202609230730,202609230730,나고야,E21-F17,215,Master,,,NGO,P03,NGO
대한항공,KE5079,202609230730,202609230730,나고야,E21-F17,215,Slave,LJ345,,NGO,P03,NGO
제주항공,7C1281,202609230730,202609230730,나고야,L13-L36,30,Master,,,NGO,P01,NGO
아시아나항공,OZ122,202609230910,202609230910,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8457,202609230910,202609230910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
전일본공수,NH6964,202609230910,202609230910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
대한항공,KE5725,202609230910,202609230910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
제주항공,7C1201,202609230930,202609230930,나고야,L13-L36,119,Master,,,NGO,P02,NGO
대한항공,KE741,202609231035,202609231035,나고야,A B C D,238,Master,,,NGO,P03,NGO
델타항공,DL7791,202609231035,202609231035,나고야,A B C D,238,Slave,KE741,,NGO,P03,NGO
일본항공,JL5216,202609231035,202609231035,나고야,A B C D,238,Slave,KE741,,NGO,P03,NGO
KLM네덜란드항공,KL4251,202609231035,202609231035,나고야,A B C D,238,Slave,KE741,,NGO,P03,NGO
몽골항공,OM6715,202609231035,202609231035,나고야,A B C D,238,Slave,KE741,,NGO,P03,NGO
아시아나항공,OZ9863,202609231035,202609231035,나고야,A B C D,238,Slave,KE741,,NGO,P03,NGO
제주항공,7C1203,202609231505,202609231505,나고야,L13-L36,,Master,,,NGO,P02,NGO
진에어,LJ347,202609231605,202609231605,나고야,E21-F17,,Master,,,NGO,P03,NGO
대한항공,KE5081,202609231605,202609231605,나고야,E21-F17,,Slave,LJ347,,NGO,P03,NGO
아시아나항공,OZ124,202609231610,202609231610,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8471,202609231610,202609231610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
전일본공수,NH6966,202609231610,202609231610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
터키항공,TK8092,202609231610,202609231610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE5503,202609231610,202609231610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE743,202609231900,202609231900,나고야,A B C D,,Master,,,NGO,P03,NGO
델타항공,DL7793,202609231900,202609231900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
몽골항공,OM6717,202609231900,202609231900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
일본항공,JL5218,202609231900,202609231900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
버진 애틀랜틱 항공,VS5507,202609231900,202609231900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
에어 프랑스,AF7907,202609231900,202609231900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
KLM네덜란드항공,KL9848,202609231900,202609231900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
아시아나항공,OZ9865,202609231900,202609231900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
제주항공,7C1281,202609240730,202609240730,나고야,L13-L36,,Master,,,NGO,P02,NGO
진에어,LJ345,202609240730,202609240730,나고야,E21-F17,,Master,,,NGO,P03,NGO
대한항공,KE5079,202609240730,202609240730,나고야,E21-F17,,Slave,LJ345,,NGO,P03,NGO
아시아나항공,OZ122,202609240910,202609240910,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8457,202609240910,202609240910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
전일본공수,NH6964,202609240910,202609240910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
대한항공,KE5725,202609240910,202609240910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
제주항공,7C1201,202609240930,202609240930,나고야,L13-L36,,Master,,,NGO,P02,NGO
대한항공,KE741,202609241035,202609241035,나고야,A B C D,,Master,,,NGO,P03,NGO
델타항공,DL7791,202609241035,202609241035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
일본항공,JL5216,202609241035,202609241035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
KLM네덜란드항공,KL4251,202609241035,202609241035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
몽골항공,OM6715,202609241035,202609241035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
아시아나항공,OZ9863,202609241035,202609241035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
제주항공,7C1203,202609241505,202609241505,나고야,L13-L36,,Master,,,NGO,P02,NGO
진에어,LJ347,202609241605,202609241605,나고야,E21-F17,,Master,,,NGO,P03,NGO
대한항공,KE5081,202609241605,202609241605,나고야,E21-F17,,Slave,LJ347,,NGO,P03,NGO
아시아나항공,OZ124,202609241610,202609241610,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8471,202609241610,202609241610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
전일본공수,NH6966,202609241610,202609241610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
터키항공,TK8092,202609241610,202609241610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE5503,202609241610,202609241610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE743,202609241900,202609241900,나고야,A B C D,,Master,,,NGO,P03,NGO
델타항공,DL7793,202609241900,202609241900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
몽골항공,OM6717,202609241900,202609241900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
일본항공,JL5218,202609241900,202609241900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
버진 애틀랜틱 항공,VS5507,202609241900,202609241900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
에어 프랑스,AF7907,202609241900,202609241900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
KLM네덜란드항공,KL9848,202609241900,202609241900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
아시아나항공,OZ9865,202609241900,202609241900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
제주항공,7C1281,202609250730,202609250730,나고야,L13-L36,,Master,,,NGO,P02,NGO
진에어,LJ345,202609250730,202609250730,나고야,E21-F17,,Master,,,NGO,P03,NGO
대한항공,KE5079,202609250730,202609250730,나고야,E21-F17,,Slave,LJ345,,NGO,P03,NGO
아시아나항공,OZ122,202609250910,202609250910,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8457,202609250910,202609250910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
전일본공수,NH6964,202609250910,202609250910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
대한항공,KE5725,202609250910,202609250910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
제주항공,7C1201,202609250930,202609250930,나고야,L13-L36,,Master,,,NGO,P02,NGO
대한항공,KE741,202609251035,202609251035,나고야,A B C D,,Master,,,NGO,P03,NGO
델타항공,DL7791,202609251035,202609251035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
일본항공,JL5216,202609251035,202609251035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
KLM네덜란드항공,KL4251,202609251035,202609251035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
몽골항공,OM6715,202609251035,202609251035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
아시아나항공,OZ9863,202609251035,202609251035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
제주항공,7C1203,202609251505,202609251505,나고야,L13-L36,,Master,,,NGO,P02,NGO
진에어,LJ347,202609251605,202609251605,나고야,E21-F17,,Master,,,NGO,P03,NGO
대한항공,KE5081,202609251605,202609251605,나고야,E21-F17,,Slave,LJ347,,NGO,P03,NGO
아시아나항공,OZ124,202609251610,202609251610,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8471,202609251610,202609251610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
전일본공수,NH6966,202609251610,202609251610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
터키항공,TK8092,202609251610,202609251610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE5503,202609251610,202609251610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE743,202609251900,202609251900,나고야,A B C D,,Master,,,NGO,P03,NGO
델타항공,DL7793,202609251900,202609251900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
몽골항공,OM6717,202609251900,202609251900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
일본항공,JL5218,202609251900,202609251900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
버진 애틀랜틱 항공,VS5507,202609251900,202609251900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
에어 프랑스,AF7907,202609251900,202609251900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
KLM네덜란드항공,KL9848,202609251900,202609251900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
아시아나항공,OZ9865,202609251900,202609251900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
제주항공,7C1281,202609260730,202609260730,나고야,L13-L36,,Master,,,NGO,P02,NGO
진에어,LJ345,202609260730,202609260730,나고야,E21-F17,,Master,,,NGO,P03,NGO
대한항공,KE5079,202609260730,202609260730,나고야,E21-F17,,Slave,LJ345,,NGO,P03,NGO
아시아나항공,OZ122,202609260910,202609260910,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8457,202609260910,202609260910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
전일본공수,NH6964,202609260910,202609260910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
대한항공,KE5725,202609260910,202609260910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
제주항공,7C1201,202609260930,202609260930,나고야,L13-L36,,Master,,,NGO,P02,NGO
대한항공,KE741,202609261035,202609261035,나고야,A B C D,,Master,,,NGO,P03,NGO
델타항공,DL7791,202609261035,202609261035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
일본항공,JL5216,202609261035,202609261035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
KLM네덜란드항공,KL4251,202609261035,202609261035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
몽골항공,OM6715,202609261035,202609261035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
아시아나항공,OZ9863,202609261035,202609261035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
제주항공,7C1203,202609261505,202609261505,나고야,L13-L36,,Master,,,NGO,P02,NGO
진에어,LJ347,202609261605,202609261605,나고야,E21-F17,,Master,,,NGO,P03,NGO
대한항공,KE5081,202609261605,202609261605,나고야,E21-F17,,Slave,LJ347,,NGO,P03,NGO
아시아나항공,OZ124,202609261610,202609261610,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8471,202609261610,202609261610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
전일본공수,NH6966,202609261610,202609261610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
터키항공,TK8092,202609261610,202609261610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE5503,202609261610,202609261610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE743,202609261900,202609261900,나고야,A B C D,,Master,,,NGO,P03,NGO
델타항공,DL7793,202609261900,202609261900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
몽골항공,OM6717,202609261900,202609261900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
일본항공,JL5218,202609261900,202609261900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
버진 애틀랜틱 항공,VS5507,202609261900,202609261900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
에어 프랑스,AF7907,202609261900,202609261900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
KLM네덜란드항공,KL9848,202609261900,202609261900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
아시아나항공,OZ9865,202609261900,202609261900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
제주항공,7C1281,202609270730,202609270730,나고야,L13-L36,,Master,,,NGO,P02,NGO
진에어,LJ345,202609270730,202609270730,나고야,E21-F17,,Master,,,NGO,P03,NGO
대한항공,KE5079,202609270730,202609270730,나고야,E21-F17,,Slave,LJ345,,NGO,P03,NGO
아시아나항공,OZ122,202609270910,202609270910,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8457,202609270910,202609270910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
전일본공수,NH6964,202609270910,202609270910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
대한항공,KE5725,202609270910,202609270910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
제주항공,7C1201,202609270930,202609270930,나고야,L13-L36,,Master,,,NGO,P02,NGO
대한항공,KE741,202609271035,202609271035,나고야,A B C D,,Master,,,NGO,P03,NGO
델타항공,DL7791,202609271035,202609271035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
일본항공,JL5216,202609271035,202609271035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
KLM네덜란드항공,KL4251,202609271035,202609271035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
몽골항공,OM6715,202609271035,202609271035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
아시아나항공,OZ9863,202609271035,202609271035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
제주항공,7C1203,202609271505,202609271505,나고야,L13-L36,,Master,,,NGO,P02,NGO
진에어,LJ347,202609271605,202609271605,나고야,E21-F17,,Master,,,NGO,P03,NGO
대한항공,KE5081,202609271605,202609271605,나고야,E21-F17,,Slave,LJ347,,NGO,P03,NGO
아시아나항공,OZ124,202609271610,202609271610,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8471,202609271610,202609271610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
전일본공수,NH6966,202609271610,202609271610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
터키항공,TK8092,202609271610,202609271610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE5503,202609271610,202609271610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE743,202609271900,202609271900,나고야,A B C D,,Master,,,NGO,P03,NGO
델타항공,DL7793,202609271900,202609271900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
몽골항공,OM6717,202609271900,202609271900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
일본항공,JL5218,202609271900,202609271900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
버진 애틀랜틱 항공,VS5507,202609271900,202609271900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
에어 프랑스,AF7907,202609271900,202609271900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
KLM네덜란드항공,KL9848,202609271900,202609271900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
아시아나항공,OZ9865,202609271900,202609271900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
제주항공,7C1281,202609280730,202609280730,나고야,L13-L36,,Master,,,NGO,P02,NGO
진에어,LJ345,202609280730,202609280730,나고야,E21-F17,,Master,,,NGO,P03,NGO
대한항공,KE5079,202609280730,202609280730,나고야,E21-F17,,Slave,LJ345,,NGO,P03,NGO
아시아나항공,OZ122,202609280910,202609280910,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8457,202609280910,202609280910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
전일본공수,NH6964,202609280910,202609280910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
대한항공,KE5725,202609280910,202609280910,나고야,G17-J40,,Slave,OZ122,,NGO,P03,NGO
제주항공,7C1201,202609280930,202609280930,나고야,L13-L36,,Master,,,NGO,P02,NGO
대한항공,KE741,202609281035,202609281035,나고야,A B C D,,Master,,,NGO,P03,NGO
델타항공,DL7791,202609281035,202609281035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
일본항공,JL5216,202609281035,202609281035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
KLM네덜란드항공,KL4251,202609281035,202609281035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
몽골항공,OM6715,202609281035,202609281035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
아시아나항공,OZ9863,202609281035,202609281035,나고야,A B C D,,Slave,KE741,,NGO,P03,NGO
제주항공,7C1203,202609281505,202609281505,나고야,L13-L36,,Master,,,NGO,P02,NGO
진에어,LJ347,202609281605,202609281605,나고야,E21-F17,,Master,,,NGO,P03,NGO
대한항공,KE5081,202609281605,202609281605,나고야,E21-F17,,Slave,LJ347,,NGO,P03,NGO
아시아나항공,OZ124,202609281610,202609281610,나고야,G17-J40,,Master,,,NGO,P03,NGO
에티하드 항공,EY8471,202609281610,202609281610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
전일본공수,NH6966,202609281610,202609281610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
터키항공,TK8092,202609281610,202609281610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE5503,202609281610,202609281610,나고야,G17-J40,,Slave,OZ124,,NGO,P03,NGO
대한항공,KE743,202609281900,202609281900,나고야,A B C D,,Master,,,NGO,P03,NGO
델타항공,DL7793,202609281900,202609281900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
몽골항공,OM6717,202609281900,202609281900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
일본항공,JL5218,202609281900,202609281900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
버진 애틀랜틱 항공,VS5507,202609281900,202609281900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
에어 프랑스,AF7907,202609281900,202609281900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
KLM네덜란드항공,KL9848,202609281900,202609281900,나고야,A B C D,,Slave,KE743,,NGO,P03,NGO
